"session","id","id_case","stage","role","age","ses","sex_female","faculty_player","iri_fs","iri_ec","iri_pt","iri_pd","target","judgement","decision_target","decision_other","faculty_target","faculty_other","faculty_victim","group_target","group_other","n_match","obs_group","source_row_number","role_label","target_label","N1_faculty","N2_faculty","N1_decision","N2_decision","N1_faculty_label","N2_faculty_label","faculty_player_label","decision_target_label","decision_other_label","decision_pattern","victim_N1_group","victim_N2_group","bystander_victim_group","bystander_N1_group","bystander_N2_group","N1_N2_same_faculty","N1_N2_same_faculty_binary","faculty_player_factor"
"7","56","56s10",10,1,18,4,1,2,1.14285714285714,2.28571428571429,3.14285714285714,1.71428571428571,2,0,1,1,1,1,2,2,2,1,,1120,"victim","N2",1,1,1,1,"Humanities","Humanities","Engineering","accept","accept","both_accept","outgroup","outgroup",,,,"same",1,"Engineering"
"7","57","57s6",6,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,1,-5,1,0,0,0,1,0,0,1,,1131,"victim","N1",0,0,1,0,"Control","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"same",1,"Humanities"
"7","57","57s6",6,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,2,9,0,1,0,0,1,0,0,1,,1132,"victim","N2",0,0,1,0,"Control","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"same",1,"Humanities"
"7","57","57s7",7,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,1,-7,1,1,1,1,1,1,1,1,,1133,"victim","N1",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"7","57","57s7",7,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,2,-5,1,1,1,1,1,1,1,1,,1134,"victim","N2",1,1,1,1,"Humanities","Humanities","Humanities","accept","accept","both_accept","ingroup","ingroup",,,,"same",1,"Humanities"
"7","57","57s8",8,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,1,-7,1,1,1,0,1,1,0,0,,1135,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","57","57s8",8,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,2,-5,1,1,0,1,1,0,1,0,,1136,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","57","57s9",9,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,1,-7,1,1,1,0,1,1,0,0,,1137,"victim","N1",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","57","57s9",9,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,2,-5,1,1,0,1,1,0,1,0,,1138,"victim","N2",1,0,1,1,"Humanities","Control","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","57","57s10",10,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,1,-7,1,0,2,0,1,2,0,0,,1139,"victim","N1",2,0,1,0,"Engineering","Control","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"7","57","57s10",10,1,21,2,1,1,2,2.42857142857143,1.71428571428571,2.14285714285714,2,7,0,1,0,2,1,0,2,0,,1140,"victim","N2",2,0,1,0,"Engineering","Control","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"7","58","58s1",1,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,1,0,1,1,2,1,2,1,2,0,,1141,"victim","N1",2,1,1,1,"Engineering","Humanities","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s1",1,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,2,0,1,1,1,2,2,2,1,0,,1142,"victim","N2",2,1,1,1,"Engineering","Humanities","Engineering","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s2",2,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,1,-5,1,0,2,2,2,1,1,1,,1143,"victim","N1",2,2,1,0,"Engineering","Engineering","Engineering","accept","reject","target_accept_other_reject","ingroup","ingroup",,,,"same",1,"Engineering"
"7","58","58s2",2,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,2,5,0,1,2,2,2,1,1,1,,1144,"victim","N2",2,2,1,0,"Engineering","Engineering","Engineering","reject","accept","target_reject_other_accept","ingroup","ingroup",,,,"same",1,"Engineering"
"7","58","58s3",3,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,1,0,1,0,1,0,2,2,0,0,,1145,"victim","N1",1,0,1,0,"Humanities","Control","Engineering","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s3",3,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,2,5,0,1,0,1,2,0,2,0,,1146,"victim","N2",1,0,1,0,"Humanities","Control","Engineering","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s4",4,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,1,-5,1,0,2,1,2,1,2,0,,1147,"victim","N1",2,1,1,0,"Engineering","Humanities","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s4",4,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,2,5,0,1,1,2,2,2,1,0,,1148,"victim","N2",2,1,1,0,"Engineering","Humanities","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s5",5,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,1,5,0,1,2,1,2,1,2,0,,1149,"victim","N1",2,1,0,1,"Engineering","Humanities","Engineering","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Engineering"
"7","58","58s5",5,1,18,5,0,2,1.57142857142857,2.71428571428571,2.42857142857143,2.28571428571429,2,-5,1,0,1,2,2,2,1,0,,1150,"victim","N2",2,1,0,1,"Engineering","Humanities","Engineering","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Engineering"
"7","59","59s6",6,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,1,-6,1,1,1,2,1,1,2,0,,1171,"victim","N1",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","59","59s6",6,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,2,1,1,1,2,1,1,2,1,0,,1172,"victim","N2",1,2,1,1,"Humanities","Engineering","Humanities","accept","accept","both_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","59","59s7",7,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,1,0,1,1,0,1,1,0,1,0,,1173,"victim","N1",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","59","59s7",7,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,2,-4,1,1,1,0,1,1,0,0,,1174,"victim","N2",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","59","59s8",8,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,1,1,1,1,2,1,1,2,1,0,,1175,"victim","N1",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","59","59s8",8,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,2,-1,1,1,1,2,1,1,2,0,,1176,"victim","N2",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","59","59s9",9,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,1,4,0,1,1,2,1,1,2,0,,1177,"victim","N1",1,2,0,1,"Humanities","Engineering","Humanities","reject","accept","target_reject_other_accept","ingroup","outgroup",,,,"different",0,"Humanities"
"7","59","59s9",9,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,2,-1,1,0,2,1,1,2,1,0,,1178,"victim","N2",1,2,0,1,"Humanities","Engineering","Humanities","accept","reject","target_accept_other_reject","ingroup","outgroup",,,,"different",0,"Humanities"
"7","59","59s10",10,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,1,8,0,0,1,1,1,1,1,1,,1179,"victim","N1",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"7","59","59s10",10,1,19,4,1,1,2.28571428571429,2.85714285714286,1.71428571428571,1.85714285714286,2,8,0,0,1,1,1,1,1,1,,1180,"victim","N2",1,1,0,0,"Humanities","Humanities","Humanities","reject","reject","both_reject","ingroup","ingroup",,,,"same",1,"Humanities"
"7","60","60s1",1,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,1,-9,1,1,0,1,1,0,1,0,,1181,"victim","N1",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","60","60s1",1,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,2,-9,1,1,1,0,1,1,0,0,,1182,"victim","N2",0,1,1,1,"Control","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","60","60s2",2,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,1,-9,0,1,0,2,1,0,2,0,,1183,"victim","N1",0,2,0,1,"Control","Engineering","Humanities","reject","accept","target_reject_other_accept","outgroup","outgroup",,,,"different",0,"Humanities"
"7","60","60s2",2,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,2,-9,1,0,2,0,1,2,0,0,,1184,"victim","N2",0,2,0,1,"Control","Engineering","Humanities","accept","reject","target_accept_other_reject","outgroup","outgroup",,,,"different",0,"Humanities"
"7","60","60s3",3,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,1,-9,1,0,2,1,1,2,1,0,,1185,"victim","N1",2,1,1,0,"Engineering","Humanities","Humanities","accept","reject","target_accept_other_reject","outgroup","ingroup",,,,"different",0,"Humanities"
"7","60","60s3",3,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,2,-6,0,1,1,2,1,1,2,0,,1186,"victim","N2",2,1,1,0,"Engineering","Humanities","Humanities","reject","accept","target_reject_other_accept","outgroup","ingroup",,,,"different",0,"Humanities"
"7","60","60s4",4,1,32,1,1,1,2.57142857142857,3.28571428571429,1.57142857142857,2.14285714285714,1,-9,1,1,2,1,1,2,1,0,,1187,"victim","N1",2,1,1,1,"Engineering","Humanities","Humanities","accept","accept","both_accept","outgroup","ingroup",,,,"different",0,"Humanities"
